timestamp	step	train_main_ap
1654120781953	136	0.8343137155984582
1654120907884	137	0.8334469461774545
1654121023340	138	0.8320192944999827
1654121150010	139	0.8149841695926155
1654121269900	140	0.8381548651244493
1654121393568	141	0.8180842877324281
1654121507531	142	0.8202442327628139
1654121610191	143	0.8354255993327857
1654121725249	144	0.847864678465606
1654121844572	145	0.826849172628579
1654121957288	146	0.8399036450403043
1654122066389	147	0.8408823569211484
1654122170148	148	0.8275930950861248
1654122308248	149	0.8668632661548205
1654122423348	150	0.8266836021139672
1654122552951	151	0.847061557796531
1654122660852	152	0.8484884147234437
1654122773873	153	0.8630448186380165
1654122880781	154	0.8069169880594609
1654123015857	155	0.8617522477567136
1654123116646	156	0.8291694969871817
1654123243980	157	0.8381527429567395
1654123352239	158	0.8483048923686458
1654123480579	159	0.8428118255030126
1654123590719	160	0.8500459197526333
1654123714537	161	0.8609514046920015
1654123864970	162	0.8516053294872281
1654123984230	163	0.8460711264444366
1654124105324	164	0.8616812464125789
1654124214236	165	0.8420631537026706
1654124333320	166	0.8510153479686382
1654124444167	167	0.85591145793442
1654124563010	168	0.8500985327241632
1654124684547	169	0.8493767692846965
1654124788400	170	0.8545290802669101
1654124899775	171	0.8591893074871345
1654125007294	172	0.8635496224265545
1654125131186	173	0.8505516848889184
1654125252595	174	0.8325548381591694
1654125384744	175	0.8482777980612498
1654125494195	176	0.8311985019575097
1654125614032	177	0.8379160804726863
1654125724702	178	0.8530556155021225
1654125859093	179	0.8342949314280242
1654125975413	180	0.8481533866868545
1654126075258	181	0.8568264992468447
1654126198249	182	0.8383936724383634
1654126310195	183	0.8579013655763951
1654126440175	184	0.8674336206645972
1654126555219	185	0.8449520815004514
1654126687083	186	0.8668573489597181
1654126809637	187	0.8646466551414044
1654126936999	188	0.8642916390967674
1654127077832	189	0.8661159808758117
1654127198616	190	0.8488348167573649
1654127312967	191	0.8626398573239857
1654127421667	192	0.8628377497938626
1654127537505	193	0.8433046181617161
1654127689421	194	0.8595043547878234
1654127835584	195	0.8631072570401528
1654127939679	196	0.8786603810846862
1654128054958	197	0.8629419545049125
1654128191347	198	0.866986130459958
1654128326252	199	0.8676896532598606
1654128466920	200	0.8672763562293195
1654128590739	201	0.862650682332127
1654128719792	202	0.8844618535607447
1654128840013	203	0.8776943030026898
1654128952291	204	0.8864157739505499
1654129063775	205	0.867659300998436
1654129196690	206	0.8741343241337285
1654129336590	207	0.8837842259760046
1654129445773	208	0.8838309304243686
1654129616823	209	0.8686011869362247
1654129745066	210	0.880998482313941
1654129887981	211	0.8861076339765837
1654130005221	212	0.8911765532766125
1654130112919	213	0.8719106875777135
1654130226902	214	0.8781076261301446
1654130350194	215	0.8776857136439788
1654130464808	216	0.8722597305405138
1654130583648	217	0.8913350336625809
1654130698392	218	0.8624233438224149
1654130831859	219	0.8774449145839733
1654130954684	220	0.888021381752859
1654131077129	221	0.8674970898552421
1654131203914	222	0.8687932190455243
1654131357914	223	0.8745314526383464
1654131487922	224	0.8846768022348713
1654131595287	225	0.8809879299207549
1654131703942	226	0.873917855695908
1654131815463	227	0.8648819750321988
1654131933078	228	0.8783455601495807
1654132061635	229	0.8570736067090671
1654132159685	230	0.8613316766229745
1654132305291	231	0.869025907772118
1654132423273	232	0.8663995343503651
1654132541915	233	0.8745864032746878
1654132684886	234	0.8829579676990147
1654132803828	235	0.883561780438119
1654132921766	236	0.8819362171643219
1654133048554	237	0.8845261171883056
1654133170715	238	0.8870232584417449
1654133290496	239	0.9020767632404912
