               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,            0.019814,            0.013554,           0.0018072,              0.9615,             0.93341,             0.96073,             0.81173,            0.015695,            0.011329,          0.00096708,           0.0047365,           0.0047365,           0.0047365
                 321,            0.019983,            0.013669,           0.0017857,             0.96645,             0.93678,             0.95565,              0.8139,            0.015907,            0.011928,           0.0009868,             0.00472,             0.00472,             0.00472
                 322,            0.020109,             0.01355,            0.001682,             0.97288,             0.92314,             0.95488,             0.81303,            0.015571,            0.011617,           0.0010976,           0.0047035,           0.0047035,           0.0047035
                 323,            0.020372,            0.013141,           0.0019054,             0.95952,             0.93199,             0.95771,             0.81199,            0.015766,            0.011468,            0.001201,            0.004687,            0.004687,            0.004687
                 324,            0.018778,            0.013205,           0.0015666,             0.95511,             0.93287,             0.96025,             0.81484,            0.015684,            0.011793,           0.0011559,           0.0046705,           0.0046705,           0.0046705
                 325,            0.018969,            0.013178,           0.0017137,             0.95458,             0.94118,             0.96005,             0.81824,            0.015683,            0.011503,           0.0010994,            0.004654,            0.004654,            0.004654
                 326,            0.019628,            0.013349,           0.0017643,             0.95475,             0.94557,             0.96131,             0.81524,            0.015675,            0.011573,           0.0010112,           0.0046375,           0.0046375,           0.0046375
                 327,            0.019574,            0.013387,           0.0017769,             0.96164,             0.93983,             0.96321,             0.81933,             0.01575,            0.011363,           0.0010629,            0.004621,            0.004621,            0.004621
                 328,             0.01872,            0.013354,            0.001714,             0.97076,             0.93581,             0.96191,             0.81173,            0.015742,            0.011276,            0.001034,           0.0046045,           0.0046045,           0.0046045
                 329,            0.018472,            0.013753,           0.0016046,             0.96555,             0.94025,             0.96722,             0.81462,            0.015743,            0.010878,           0.0010037,            0.004588,            0.004588,            0.004588
                 330,             0.01888,            0.013475,           0.0017076,             0.97104,             0.92473,             0.96173,             0.81497,            0.015693,            0.010954,          0.00096401,           0.0045715,           0.0045715,           0.0045715
                 331,            0.019438,            0.014136,           0.0016267,             0.95543,             0.94165,              0.9628,             0.81612,            0.015562,            0.010986,           0.0010417,            0.004555,            0.004555,            0.004555
                 332,             0.01889,            0.013557,           0.0016807,              0.9675,             0.92574,             0.96205,             0.81507,            0.015407,            0.010845,           0.0011067,           0.0045385,           0.0045385,           0.0045385
                 333,            0.018762,             0.01349,           0.0017703,             0.96715,             0.93997,             0.96208,             0.81765,            0.015718,            0.010974,           0.0010643,            0.004522,            0.004522,            0.004522
                 334,            0.018957,            0.012988,           0.0016606,             0.96454,             0.93346,             0.96188,              0.8116,            0.015959,            0.011087,           0.0010087,           0.0045055,           0.0045055,           0.0045055
                 335,            0.018617,            0.013088,           0.0016435,             0.95527,             0.93303,              0.9588,             0.81264,            0.015554,            0.011014,           0.0010349,            0.004489,            0.004489,            0.004489
                 336,            0.019006,            0.012664,           0.0018106,             0.96815,             0.92925,             0.95761,             0.81397,            0.015394,            0.011071,          0.00098105,           0.0044725,           0.0044725,           0.0044725
                 337,            0.019879,             0.01386,           0.0018149,             0.96453,             0.92484,             0.95521,             0.81958,            0.015724,            0.011233,           0.0010218,            0.004456,            0.004456,            0.004456
                 338,            0.019066,            0.012667,           0.0017045,             0.96292,             0.92816,             0.95435,             0.81086,            0.015765,            0.011426,           0.0010356,           0.0044395,           0.0044395,           0.0044395
                 339,            0.019092,            0.012901,           0.0017916,             0.95248,             0.93735,             0.95631,             0.80935,            0.015611,            0.011475,          0.00098048,            0.004423,            0.004423,            0.004423
                 340,            0.018751,            0.012985,           0.0017688,                0.96,             0.94546,              0.9589,             0.81237,            0.015568,            0.011205,           0.0010212,           0.0044065,           0.0044065,           0.0044065
                 341,            0.018939,            0.013679,           0.0016846,             0.95424,             0.94334,             0.95912,             0.81035,             0.01556,            0.011322,            0.001026,             0.00439,             0.00439,             0.00439
                 342,            0.018815,            0.013317,           0.0016548,             0.94722,             0.93878,             0.95929,             0.81265,            0.015676,            0.011708,           0.0010167,           0.0043735,           0.0043735,           0.0043735
                 343,            0.018835,            0.013727,           0.0017109,             0.94686,             0.94103,             0.95954,             0.81662,            0.016016,            0.011574,           0.0010373,            0.004357,            0.004357,            0.004357
                 344,            0.019138,            0.012389,           0.0019454,             0.95278,             0.93809,             0.95787,             0.81161,            0.016028,            0.011665,           0.0010383,           0.0043405,           0.0043405,           0.0043405
                 345,            0.018517,            0.013299,           0.0016254,             0.96384,             0.93385,             0.95933,              0.8144,            0.015706,             0.01119,           0.0010049,            0.004324,            0.004324,            0.004324
                 346,            0.018283,            0.013263,           0.0015685,             0.96142,             0.93129,             0.95965,             0.81657,            0.015619,            0.011248,           0.0010474,           0.0043075,           0.0043075,           0.0043075
                 347,            0.018892,            0.013119,           0.0016722,             0.95865,             0.92633,             0.95931,             0.82188,            0.015439,            0.011269,           0.0010524,            0.004291,            0.004291,            0.004291
                 348,            0.019184,            0.012962,           0.0017748,             0.95737,             0.92477,             0.95752,             0.81807,            0.015712,            0.011605,           0.0010276,           0.0042745,           0.0042745,           0.0042745
                 349,            0.018611,            0.012747,           0.0017234,              0.9662,             0.92954,             0.95663,             0.81465,            0.015538,            0.011774,           0.0010285,            0.004258,            0.004258,            0.004258
                 350,            0.019193,            0.014136,           0.0017729,              0.9696,             0.92643,             0.95616,              0.8175,              0.0156,             0.01144,           0.0010549,           0.0042415,           0.0042415,           0.0042415
                 351,            0.018675,            0.012473,           0.0016225,             0.96891,             0.93841,             0.96201,             0.81953,            0.015617,            0.011076,           0.0010748,            0.004225,            0.004225,            0.004225
                 352,            0.019184,            0.012374,            0.001745,             0.96422,             0.93502,              0.9556,             0.81824,            0.015374,            0.010748,            0.001028,           0.0042085,           0.0042085,           0.0042085
                 353,             0.01859,            0.012971,           0.0015842,             0.97361,             0.92916,             0.95826,              0.8218,            0.015189,            0.010831,           0.0010197,            0.004192,            0.004192,            0.004192
                 354,            0.018891,            0.013341,           0.0016256,             0.96262,             0.94406,             0.95931,             0.81831,            0.015274,            0.010976,           0.0010481,           0.0041755,           0.0041755,           0.0041755
                 355,            0.018427,            0.013072,           0.0016038,             0.95797,             0.94201,              0.9597,             0.81909,            0.015313,            0.010825,           0.0010384,            0.004159,            0.004159,            0.004159
                 356,            0.019101,            0.013382,           0.0017717,             0.94967,             0.93847,             0.95852,             0.81811,            0.015457,            0.011052,           0.0010315,           0.0041425,           0.0041425,           0.0041425
                 357,            0.018711,            0.012555,            0.001618,             0.94819,             0.94413,             0.95969,             0.81557,            0.015562,            0.011268,           0.0010222,            0.004126,            0.004126,            0.004126
                 358,            0.018221,            0.012577,           0.0016849,             0.95478,              0.9396,             0.96322,             0.82065,            0.015223,            0.010343,            0.001001,           0.0041095,           0.0041095,           0.0041095
                 359,            0.018792,            0.012989,           0.0017792,             0.95505,             0.94303,             0.95877,             0.82031,            0.015031,            0.010368,           0.0010335,            0.004093,            0.004093,            0.004093
                 360,            0.018162,            0.012754,           0.0016343,             0.96606,             0.93155,              0.9573,              0.8178,            0.015097,            0.010623,           0.0010613,           0.0040765,           0.0040765,           0.0040765
                 361,            0.018659,            0.013035,            0.001584,             0.96732,              0.9364,             0.95905,             0.82164,            0.015188,            0.010678,           0.0010645,             0.00406,             0.00406,             0.00406
                 362,             0.01881,            0.013074,           0.0016504,             0.95163,             0.93659,             0.95989,             0.81758,            0.015136,             0.01078,           0.0010114,           0.0040435,           0.0040435,           0.0040435
                 363,            0.018739,            0.012892,           0.0015728,              0.9609,             0.93778,             0.95933,             0.81977,            0.015191,            0.010879,          0.00098618,            0.004027,            0.004027,            0.004027
                 364,            0.018508,            0.012679,           0.0017682,             0.96597,              0.9363,             0.95698,             0.82328,            0.015258,            0.010816,           0.0010024,           0.0040105,           0.0040105,           0.0040105
                 365,            0.018227,            0.012962,           0.0015466,             0.96655,             0.92705,             0.95602,             0.82041,            0.015311,            0.010808,           0.0010105,            0.003994,            0.003994,            0.003994
                 366,            0.018026,            0.012444,           0.0015779,             0.97554,             0.92238,             0.95699,             0.82475,            0.015231,            0.010878,           0.0010089,           0.0039775,           0.0039775,           0.0039775
                 367,            0.017828,            0.013085,           0.0015567,              0.9594,             0.93233,             0.95555,             0.82753,            0.015077,            0.010706,          0.00097447,            0.003961,            0.003961,            0.003961
                 368,            0.017767,             0.01365,           0.0014772,             0.96437,             0.93336,             0.95646,             0.82261,            0.015167,            0.010629,          0.00095599,           0.0039445,           0.0039445,           0.0039445
                 369,            0.017933,            0.012991,           0.0015532,             0.95997,             0.93476,             0.95972,             0.82611,            0.015096,            0.010936,           0.0009556,            0.003928,            0.003928,            0.003928
                 370,            0.018636,            0.013012,           0.0017222,             0.95606,             0.93874,             0.95717,             0.82282,            0.015235,            0.010926,          0.00096186,           0.0039115,           0.0039115,           0.0039115
                 371,            0.017659,             0.01224,           0.0015731,             0.95871,              0.9445,             0.95718,             0.82025,            0.015157,            0.010507,          0.00095234,            0.003895,            0.003895,            0.003895
                 372,            0.018198,            0.011833,           0.0016312,             0.95408,             0.94914,             0.95717,             0.81927,            0.015074,            0.010527,          0.00093486,           0.0038785,           0.0038785,           0.0038785
                 373,             0.01822,            0.013037,           0.0016991,             0.95543,             0.94579,             0.95631,             0.81758,            0.015146,            0.010557,          0.00095937,            0.003862,            0.003862,            0.003862
                 374,            0.017943,            0.012605,            0.001649,             0.96079,             0.94579,             0.96224,             0.82298,            0.015126,            0.010513,          0.00094965,           0.0038455,           0.0038455,           0.0038455
                 375,            0.018649,            0.013444,           0.0018498,             0.95622,             0.94598,             0.96325,             0.82514,            0.015154,            0.010686,          0.00092819,            0.003829,            0.003829,            0.003829
                 376,             0.01802,            0.012978,           0.0015551,             0.96063,             0.94194,             0.96146,             0.81876,            0.015377,            0.010898,          0.00097077,           0.0038125,           0.0038125,           0.0038125
                 377,            0.018594,             0.01287,           0.0017267,              0.9639,             0.94086,              0.9625,             0.81841,            0.015286,            0.010724,          0.00099291,            0.003796,            0.003796,            0.003796
                 378,            0.018318,            0.012407,           0.0017818,             0.95258,             0.94025,             0.95846,             0.82015,            0.015365,              0.0105,           0.0010291,           0.0037795,           0.0037795,           0.0037795
                 379,             0.01831,            0.013467,           0.0016426,             0.95848,             0.93945,             0.95896,              0.8199,            0.015472,            0.010798,           0.0010827,            0.003763,            0.003763,            0.003763
                 380,            0.018084,            0.012647,           0.0015799,             0.95921,             0.93668,             0.96026,              0.8265,            0.015317,             0.01084,           0.0010868,           0.0037465,           0.0037465,           0.0037465
                 381,            0.018189,            0.012638,           0.0017314,             0.94359,             0.93725,             0.95844,             0.81763,            0.015147,            0.011096,            0.001017,             0.00373,             0.00373,             0.00373
                 382,            0.018211,            0.012841,           0.0017056,             0.94475,             0.94446,             0.95922,             0.81619,            0.015156,            0.010955,           0.0010373,           0.0037135,           0.0037135,           0.0037135
                 383,            0.017722,            0.012446,           0.0016059,             0.96153,             0.92948,              0.9631,             0.82699,            0.015111,            0.010859,           0.0010286,            0.003697,            0.003697,            0.003697
                 384,            0.017741,            0.012447,           0.0016398,              0.9627,             0.93997,             0.96436,             0.82489,            0.015125,            0.011008,           0.0010093,           0.0036805,           0.0036805,           0.0036805
                 385,            0.018437,            0.012574,            0.001597,             0.95953,             0.93536,             0.96463,              0.8239,            0.015289,            0.011174,          0.00098717,            0.003664,            0.003664,            0.003664
                 386,            0.017606,            0.012085,           0.0016252,             0.95946,             0.94105,             0.96451,             0.82525,            0.015116,            0.011003,           0.0010174,           0.0036475,           0.0036475,           0.0036475
                 387,            0.017798,            0.011558,           0.0016569,             0.95658,             0.94153,             0.96428,             0.82496,            0.015164,            0.010771,           0.0010168,            0.003631,            0.003631,            0.003631
                 388,            0.017686,            0.012531,           0.0015386,             0.96586,               0.937,             0.96186,             0.82089,            0.015274,             0.01076,          0.00098121,           0.0036145,           0.0036145,           0.0036145
                 389,            0.018023,            0.012569,           0.0016215,             0.96319,             0.93714,             0.95908,             0.82742,            0.015024,            0.010914,          0.00098778,            0.003598,            0.003598,            0.003598
                 390,            0.018003,             0.01146,           0.0016693,             0.96352,             0.92925,             0.95815,              0.8239,            0.015102,             0.01086,          0.00095331,           0.0035815,           0.0035815,           0.0035815
                 391,            0.017881,            0.013415,           0.0016527,             0.96941,             0.93306,             0.95906,             0.82676,            0.015044,            0.010607,          0.00093785,            0.003565,            0.003565,            0.003565
                 392,            0.017661,            0.013019,           0.0017544,             0.95598,             0.93867,             0.95725,             0.82566,            0.015098,            0.010867,          0.00090065,           0.0035485,           0.0035485,           0.0035485
                 393,            0.017322,            0.011996,           0.0015739,             0.96663,             0.93752,             0.96294,             0.82651,            0.015019,            0.011206,          0.00090031,            0.003532,            0.003532,            0.003532
                 394,            0.017942,            0.012271,           0.0016775,             0.95818,              0.9463,             0.96348,             0.83087,            0.014879,            0.011264,           0.0009167,           0.0035155,           0.0035155,           0.0035155
                 395,            0.017627,            0.012016,           0.0015704,              0.9668,             0.93321,              0.9631,             0.82299,             0.01486,            0.010855,          0.00096446,            0.003499,            0.003499,            0.003499
                 396,            0.018267,            0.012621,           0.0017056,              0.9672,             0.93038,             0.95898,              0.8265,            0.014884,            0.011192,          0.00096459,           0.0034825,           0.0034825,           0.0034825
                 397,            0.018489,            0.013162,           0.0016927,             0.97165,             0.92954,             0.95938,             0.82629,            0.015096,            0.011002,           0.0010047,            0.003466,            0.003466,            0.003466
                 398,            0.017534,            0.012523,           0.0014677,             0.95862,             0.93321,             0.96017,             0.82655,            0.015067,            0.010815,           0.0009984,           0.0034495,           0.0034495,           0.0034495
                 399,            0.018146,            0.012711,           0.0017432,             0.96241,             0.92526,             0.96138,             0.82826,            0.014944,             0.01069,          0.00096216,            0.003433,            0.003433,            0.003433
                 400,            0.017153,            0.012113,           0.0015389,             0.95901,             0.93194,             0.96212,             0.83136,            0.014938,            0.010458,          0.00095673,           0.0034165,           0.0034165,           0.0034165
                 401,            0.017882,            0.012412,           0.0016072,               0.966,             0.93144,             0.96065,             0.82738,            0.015036,            0.010716,          0.00096261,              0.0034,              0.0034,              0.0034
                 402,            0.017529,            0.011889,           0.0016252,             0.96364,             0.92684,             0.95672,             0.82669,             0.01512,            0.011059,            0.001013,           0.0033835,           0.0033835,           0.0033835
                 403,            0.018308,            0.012191,           0.0017381,              0.9646,             0.92954,             0.95623,             0.82328,            0.015079,            0.011101,           0.0010831,            0.003367,            0.003367,            0.003367
                 404,            0.017623,            0.011952,           0.0015884,             0.96473,             0.93997,              0.9574,             0.82077,            0.014986,            0.011056,           0.0010603,           0.0033505,           0.0033505,           0.0033505
                 405,            0.017601,            0.012482,           0.0016011,             0.96719,             0.93828,              0.9612,             0.82311,            0.014902,            0.011026,           0.0010336,            0.003334,            0.003334,            0.003334
                 406,            0.017917,            0.012591,           0.0016395,             0.96047,             0.93517,             0.95924,             0.82534,            0.014948,            0.010876,            0.001044,           0.0033175,           0.0033175,           0.0033175
                 407,            0.017557,            0.011887,           0.0014979,             0.95771,             0.93956,              0.9634,             0.82856,            0.014823,            0.010514,           0.0010275,            0.003301,            0.003301,            0.003301
                 408,            0.017536,            0.011941,           0.0015353,             0.96201,             0.93882,             0.96153,              0.8292,            0.014851,            0.010938,           0.0010027,           0.0032845,           0.0032845,           0.0032845
                 409,             0.01794,            0.012443,           0.0016919,             0.95462,             0.94069,              0.9603,              0.8264,            0.015013,            0.011018,           0.0010083,            0.003268,            0.003268,            0.003268
                 410,            0.017346,            0.013924,            0.001604,              0.9613,             0.94334,             0.96132,             0.82135,            0.015042,            0.011108,           0.0010149,           0.0032515,           0.0032515,           0.0032515
                 411,            0.017363,            0.012176,           0.0014466,             0.95978,             0.94143,             0.96246,             0.82492,            0.015001,            0.010784,          0.00098888,            0.003235,            0.003235,            0.003235
                 412,            0.017816,            0.013036,           0.0016492,             0.95342,             0.94229,             0.96165,             0.82484,            0.014885,            0.010792,          0.00098373,           0.0032185,           0.0032185,           0.0032185
                 413,            0.017686,            0.012298,           0.0017235,             0.95731,             0.94056,              0.9634,             0.82624,            0.014831,             0.01069,           0.0010135,            0.003202,            0.003202,            0.003202
                 414,            0.017977,            0.012096,           0.0016553,             0.96307,             0.94003,             0.96427,             0.82824,            0.014821,            0.010557,           0.0010222,           0.0031855,           0.0031855,           0.0031855
                 415,            0.017192,             0.01244,           0.0014572,             0.96858,             0.93899,             0.96247,             0.82884,            0.014805,            0.010486,            0.001018,            0.003169,            0.003169,            0.003169
                 416,            0.017379,            0.011976,           0.0016344,             0.96331,             0.94849,             0.96159,             0.82376,            0.014826,            0.010547,           0.0010219,           0.0031525,           0.0031525,           0.0031525
                 417,            0.017147,            0.012283,            0.001585,             0.96325,             0.94321,             0.96221,             0.82152,            0.014987,            0.010598,           0.0010488,            0.003136,            0.003136,            0.003136
                 418,            0.017244,            0.012364,           0.0016821,             0.96484,             0.94068,             0.96115,             0.82934,            0.014873,             0.01054,           0.0010249,           0.0031195,           0.0031195,           0.0031195
                 419,            0.017754,             0.01267,           0.0016038,             0.96514,             0.94241,             0.95756,             0.82595,            0.014829,            0.010738,           0.0010325,            0.003103,            0.003103,            0.003103
                 420,            0.017293,            0.011859,           0.0016065,             0.96423,             0.94306,             0.96217,             0.82372,            0.014965,            0.010584,            0.001052,           0.0030865,           0.0030865,           0.0030865
                 421,            0.017183,            0.011858,           0.0015568,             0.96672,             0.94093,             0.96132,             0.82276,            0.014964,              0.0106,           0.0010676,             0.00307,             0.00307,             0.00307
                 422,            0.017653,            0.012541,           0.0016557,             0.96525,             0.93985,             0.96022,              0.8244,            0.014856,            0.010846,           0.0010402,           0.0030535,           0.0030535,           0.0030535
                 423,            0.017055,              0.0123,           0.0016342,             0.96119,             0.94579,             0.95953,              0.8236,            0.014788,            0.010731,           0.0010212,            0.003037,            0.003037,            0.003037
                 424,            0.017284,            0.012169,           0.0016175,             0.97023,             0.93752,             0.95953,             0.82211,            0.014814,            0.010688,          0.00099096,           0.0030205,           0.0030205,           0.0030205
                 425,            0.017378,            0.012192,           0.0016028,             0.96319,             0.94536,             0.95619,             0.82349,            0.014863,            0.010524,          0.00097765,            0.003004,            0.003004,            0.003004
                 426,            0.017015,            0.011719,            0.001507,             0.96016,             0.94438,              0.9611,             0.82487,            0.014976,            0.010602,          0.00098085,           0.0029875,           0.0029875,           0.0029875
                 427,            0.017497,            0.011977,           0.0016362,              0.9607,             0.94579,             0.96036,             0.82575,            0.014893,            0.010587,          0.00095433,            0.002971,            0.002971,            0.002971
                 428,            0.017398,            0.012533,           0.0017269,             0.96285,             0.94753,             0.96048,             0.82793,            0.014819,            0.010575,          0.00092865,           0.0029545,           0.0029545,           0.0029545
                 429,            0.017496,            0.012161,           0.0016688,             0.96081,             0.94862,             0.96078,             0.82635,            0.014841,             0.01069,          0.00091278,            0.002938,            0.002938,            0.002938
                 430,            0.017242,             0.01206,           0.0015974,             0.96728,             0.94334,              0.9594,             0.82686,            0.014722,            0.010615,          0.00092018,           0.0029215,           0.0029215,           0.0029215
                 431,            0.017002,            0.011722,           0.0014264,             0.96781,             0.94212,             0.95899,              0.8266,            0.014838,            0.010749,           0.0009613,            0.002905,            0.002905,            0.002905
                 432,            0.017501,            0.011991,            0.001645,             0.96411,             0.94224,             0.95957,             0.82533,            0.014858,            0.010857,          0.00099971,           0.0028885,           0.0028885,           0.0028885
                 433,            0.017335,            0.012625,            0.001612,             0.96232,             0.93752,             0.96047,             0.82879,            0.014776,            0.010754,          0.00099121,            0.002872,            0.002872,            0.002872
                 434,            0.016994,            0.011582,             0.00153,             0.96964,             0.94066,             0.96322,              0.8279,             0.01479,            0.010853,          0.00096729,           0.0028555,           0.0028555,           0.0028555
                 435,            0.017398,            0.012547,           0.0016148,             0.96379,             0.94462,             0.96054,             0.82717,             0.01474,            0.011065,          0.00098823,            0.002839,            0.002839,            0.002839
                 436,            0.017022,            0.011859,           0.0016593,             0.96647,             0.94488,             0.96285,             0.82809,            0.014764,             0.01107,          0.00098415,           0.0028225,           0.0028225,           0.0028225
                 437,            0.017094,             0.01177,           0.0017097,             0.96175,             0.94667,             0.95978,             0.82513,            0.014766,            0.010942,          0.00097121,            0.002806,            0.002806,            0.002806
                 438,            0.016505,             0.01249,           0.0014707,              0.9656,             0.94251,             0.96004,             0.82665,            0.014664,            0.010921,          0.00099115,           0.0027895,           0.0027895,           0.0027895
                 439,            0.016618,             0.01214,           0.0014647,             0.96585,             0.93859,             0.96061,             0.82863,            0.014617,            0.011022,          0.00098585,            0.002773,            0.002773,            0.002773
                 440,            0.016748,            0.012247,           0.0015766,             0.96943,             0.93781,              0.9594,             0.82697,            0.014625,            0.010971,          0.00097926,           0.0027565,           0.0027565,           0.0027565
                 441,            0.016893,            0.012178,           0.0015182,             0.96399,             0.94241,             0.95862,             0.82859,            0.014722,            0.010967,          0.00096015,             0.00274,             0.00274,             0.00274
                 442,            0.017529,            0.011754,           0.0016429,             0.97263,             0.93752,             0.95991,             0.82893,            0.014822,            0.011002,          0.00097874,           0.0027235,           0.0027235,           0.0027235
                 443,            0.017145,            0.012241,           0.0015846,             0.96517,             0.94457,             0.95713,             0.83194,            0.014737,            0.011004,          0.00098969,            0.002707,            0.002707,            0.002707
                 444,            0.017537,            0.012895,           0.0018676,             0.97337,             0.94044,             0.95659,             0.83145,            0.014714,            0.011016,           0.0010028,           0.0026905,           0.0026905,           0.0026905
                 445,            0.016689,            0.011929,           0.0015145,             0.96948,             0.93833,             0.95683,             0.83125,            0.014774,            0.011025,           0.0010083,            0.002674,            0.002674,            0.002674
                 446,            0.016958,            0.011676,           0.0016661,              0.9693,              0.9385,              0.9611,             0.83188,            0.014803,             0.01095,          0.00097896,           0.0026575,           0.0026575,           0.0026575
                 447,             0.01669,            0.011459,           0.0014821,             0.97263,             0.94269,              0.9618,             0.83089,            0.014721,            0.010786,          0.00095639,            0.002641,            0.002641,            0.002641
                 448,            0.017093,            0.011493,           0.0016168,             0.97142,             0.94431,             0.96058,             0.82841,            0.014648,            0.010567,          0.00092942,           0.0026245,           0.0026245,           0.0026245
                 449,            0.017389,            0.011796,           0.0016835,             0.96325,             0.94975,             0.96033,             0.82593,            0.014661,            0.010585,          0.00091797,            0.002608,            0.002608,            0.002608
                 450,            0.016677,            0.011593,           0.0015138,              0.9681,              0.9363,             0.95737,             0.82725,            0.014569,            0.010649,          0.00092447,           0.0025915,           0.0025915,           0.0025915
                 451,            0.017345,            0.011937,            0.001696,             0.96816,              0.9374,             0.95757,             0.82781,            0.014543,            0.010675,          0.00091987,            0.002575,            0.002575,            0.002575
                 452,            0.016411,            0.012545,           0.0014713,             0.96844,             0.94075,             0.95937,             0.83311,            0.014619,            0.010674,          0.00091615,           0.0025585,           0.0025585,           0.0025585
                 453,            0.017038,            0.011472,           0.0016848,             0.96519,             0.94299,             0.96179,             0.82677,            0.014796,            0.010735,          0.00093003,            0.002542,            0.002542,            0.002542
                 454,             0.01698,            0.013072,           0.0016848,             0.96585,             0.94422,             0.96285,             0.82614,            0.014732,            0.010641,          0.00091888,           0.0025255,           0.0025255,           0.0025255
                 455,            0.016374,             0.01259,           0.0014439,             0.97023,             0.93997,              0.9628,             0.82444,            0.014782,            0.010704,          0.00094798,            0.002509,            0.002509,            0.002509
                 456,            0.016274,            0.011378,           0.0014722,             0.96178,             0.94281,             0.95967,             0.82778,            0.014725,            0.010363,          0.00093804,           0.0024925,           0.0024925,           0.0024925
                 457,            0.016779,            0.011561,           0.0015946,             0.96528,             0.94058,             0.95902,             0.82686,            0.014699,            0.010343,          0.00094875,            0.002476,            0.002476,            0.002476
                 458,            0.017029,            0.011595,            0.001557,             0.96745,             0.93799,             0.95836,             0.82837,            0.014767,            0.010384,          0.00095784,           0.0024595,           0.0024595,           0.0024595
                 459,            0.016403,            0.012224,           0.0016266,             0.96204,             0.94135,             0.95898,             0.83039,             0.01468,            0.010213,          0.00095556,            0.002443,            0.002443,            0.002443
                 460,            0.016886,            0.012068,           0.0015786,             0.95991,             0.94821,             0.95993,             0.83169,            0.014711,             0.01022,          0.00098339,           0.0024265,           0.0024265,           0.0024265
                 461,            0.016448,            0.011554,           0.0014738,             0.96502,             0.94605,             0.95987,             0.82967,            0.014625,            0.010293,           0.0009725,             0.00241,             0.00241,             0.00241
                 462,            0.016258,            0.011469,           0.0015265,             0.96846,             0.94517,             0.96197,             0.83203,            0.014555,            0.010182,          0.00096348,           0.0023935,           0.0023935,           0.0023935
                 463,            0.016923,            0.011712,           0.0016379,             0.96351,             0.93879,             0.95986,             0.82813,            0.014724,            0.010238,          0.00094218,            0.002377,            0.002377,            0.002377
                 464,            0.017098,            0.012147,           0.0016596,             0.95643,             0.94789,             0.96031,             0.82726,            0.014782,            0.010343,          0.00096689,           0.0023605,           0.0023605,           0.0023605
                 465,            0.016858,            0.011428,           0.0017213,             0.95621,              0.9503,             0.96104,             0.82616,            0.014643,            0.010134,           0.0009716,            0.002344,            0.002344,            0.002344
                 466,            0.016512,             0.01205,           0.0015329,             0.95719,             0.94946,             0.96148,             0.83462,            0.014505,            0.010009,          0.00095384,           0.0023275,           0.0023275,           0.0023275
                 467,             0.01593,            0.011647,           0.0014001,             0.95862,             0.94608,             0.96421,             0.83234,            0.014505,            0.010056,          0.00094048,            0.002311,            0.002311,            0.002311
                 468,             0.01675,            0.011983,           0.0015509,              0.9719,             0.93292,             0.96254,             0.83413,            0.014508,            0.010103,          0.00095411,           0.0022945,           0.0022945,           0.0022945
                 469,            0.016694,            0.011499,           0.0015184,             0.97414,             0.93233,             0.96224,             0.83359,            0.014432,            0.010203,          0.00096217,            0.002278,            0.002278,            0.002278
                 470,            0.016708,            0.011807,           0.0016283,             0.95182,             0.94941,             0.96233,             0.83228,             0.01442,            0.010141,          0.00092673,           0.0022615,           0.0022615,           0.0022615
                 471,            0.017111,            0.011761,           0.0016875,             0.96765,             0.94022,             0.95999,             0.83103,            0.014428,            0.010143,           0.0008835,            0.002245,            0.002245,            0.002245
                 472,             0.01678,            0.011107,           0.0015981,             0.95929,             0.94467,             0.95846,             0.82852,            0.014446,            0.010243,          0.00089397,           0.0022285,           0.0022285,           0.0022285
                 473,            0.016261,            0.011328,           0.0014534,             0.97044,             0.94015,             0.96033,             0.83207,            0.014445,            0.010308,           0.0009403,            0.002212,            0.002212,            0.002212
                 474,            0.016417,            0.012179,            0.001514,             0.95272,               0.953,             0.96156,             0.82895,            0.014366,            0.010303,           0.0009952,           0.0021955,           0.0021955,           0.0021955
                 475,             0.01687,            0.011525,            0.001556,             0.94911,             0.94946,             0.95768,             0.83017,            0.014411,            0.010368,          0.00094692,            0.002179,            0.002179,            0.002179
                 476,            0.016076,            0.012054,           0.0014957,              0.9683,             0.92826,              0.9612,             0.82998,            0.014455,            0.010343,          0.00093341,           0.0021625,           0.0021625,           0.0021625
                 477,            0.016651,            0.011718,           0.0015978,             0.94152,             0.95312,             0.96196,             0.83106,            0.014504,            0.010381,           0.0009436,            0.002146,            0.002146,            0.002146
                 478,            0.017067,            0.011736,            0.001607,             0.95264,             0.95298,             0.96231,             0.83134,            0.014458,            0.010389,          0.00091796,           0.0021295,           0.0021295,           0.0021295
                 479,            0.016365,            0.011849,           0.0015988,             0.95742,             0.95057,             0.96219,             0.83117,            0.014467,            0.010442,          0.00093806,            0.002113,            0.002113,            0.002113
                 480,            0.016355,            0.011841,           0.0014969,             0.95557,             0.94025,             0.96137,             0.82914,             0.01441,            0.010439,          0.00092546,           0.0020965,           0.0020965,           0.0020965
                 481,            0.015862,            0.011246,           0.0014512,             0.96802,             0.93151,             0.96106,             0.83217,            0.014315,            0.010356,           0.0008979,             0.00208,             0.00208,             0.00208
