               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.023236,             0.01635,           0.0022414,              0.9485,             0.91363,             0.94511,             0.76328,            0.018659,            0.012161,           0.0011837,            0.004621,            0.004621,            0.004621
                 165,            0.023261,            0.015655,            0.002127,             0.97113,             0.90876,             0.94538,             0.75808,            0.018878,            0.012311,           0.0012448,            0.004588,            0.004588,            0.004588
                 166,            0.022424,            0.015689,           0.0018734,             0.95883,             0.91157,             0.94462,               0.768,            0.018257,            0.011912,            0.001282,            0.004555,            0.004555,            0.004555
                 167,            0.023452,            0.015114,           0.0021278,             0.97266,              0.9164,             0.95229,             0.76452,            0.018467,            0.012388,           0.0011901,            0.004522,            0.004522,            0.004522
                 168,            0.022327,            0.015493,            0.001979,             0.96298,             0.91368,             0.94859,             0.76434,            0.018213,            0.012286,           0.0011881,            0.004489,            0.004489,            0.004489
                 169,            0.022045,            0.015881,           0.0018574,             0.97754,             0.90788,             0.95072,             0.77167,            0.018054,            0.012108,           0.0012294,            0.004456,            0.004456,            0.004456
                 170,            0.022731,            0.015028,           0.0019514,             0.96175,             0.91684,             0.95072,             0.77339,            0.018136,            0.012109,           0.0012011,            0.004423,            0.004423,            0.004423
                 171,            0.022653,            0.015604,           0.0020388,             0.96694,             0.92163,             0.94693,             0.77452,            0.017972,            0.011554,           0.0011986,             0.00439,             0.00439,             0.00439
                 172,            0.021581,            0.015153,              0.0018,             0.97379,             0.92605,             0.95044,             0.77428,            0.017883,              0.0116,           0.0012028,            0.004357,            0.004357,            0.004357
                 173,            0.021709,            0.014706,           0.0018238,             0.96408,             0.92023,             0.94793,             0.77774,            0.017904,            0.011703,           0.0012186,            0.004324,            0.004324,            0.004324
                 174,            0.021374,            0.014373,           0.0018889,             0.96109,             0.92407,             0.95078,             0.77384,             0.01829,            0.011853,           0.0012268,            0.004291,            0.004291,            0.004291
                 175,            0.022105,            0.014836,           0.0019965,              0.9677,             0.91843,             0.94947,             0.77728,            0.018018,            0.012145,           0.0011879,            0.004258,            0.004258,            0.004258
                 176,            0.021347,              0.0145,           0.0019659,             0.96907,             0.91027,             0.94553,             0.77509,            0.017776,            0.012196,           0.0011612,            0.004225,            0.004225,            0.004225
                 177,            0.021582,            0.015323,           0.0018855,             0.97193,             0.90996,             0.95174,             0.77242,            0.018248,            0.012086,           0.0012591,            0.004192,            0.004192,            0.004192
                 178,            0.022159,            0.015726,           0.0020057,             0.96365,             0.91258,             0.95109,             0.77688,            0.017779,            0.011955,           0.0012347,            0.004159,            0.004159,            0.004159
                 179,            0.022507,            0.015158,           0.0022042,             0.95155,             0.92716,             0.94857,             0.77907,             0.01761,            0.011729,           0.0012205,            0.004126,            0.004126,            0.004126
                 180,            0.021317,            0.015497,           0.0018637,             0.96099,             0.91149,             0.94844,             0.77851,            0.017594,            0.011667,             0.00116,            0.004093,            0.004093,            0.004093
                 181,            0.021377,            0.014555,           0.0018612,             0.97049,               0.914,             0.95072,             0.77926,            0.017782,             0.01192,           0.0011552,             0.00406,             0.00406,             0.00406
                 182,            0.022057,            0.015579,           0.0019114,               0.963,             0.91458,             0.94705,             0.77594,            0.017746,            0.011799,           0.0012072,            0.004027,            0.004027,            0.004027
                 183,            0.021524,            0.014477,           0.0018582,             0.94884,             0.92548,             0.94989,             0.77896,            0.017657,            0.011854,           0.0011945,            0.003994,            0.003994,            0.003994
                 184,             0.02204,            0.014701,           0.0018591,              0.9643,             0.89725,             0.94232,             0.77549,            0.017814,            0.012343,           0.0011955,            0.003961,            0.003961,            0.003961
                 185,            0.021059,            0.014157,           0.0018202,             0.96601,             0.90642,             0.94811,              0.7822,            0.017459,            0.012202,            0.001193,            0.003928,            0.003928,            0.003928
                 186,            0.021293,            0.014722,           0.0019202,             0.96905,             0.91365,             0.95387,              0.7751,            0.017665,            0.011822,            0.001254,            0.003895,            0.003895,            0.003895
                 187,            0.021212,            0.014033,           0.0018931,             0.96123,             0.91394,             0.95291,             0.77904,            0.017623,              0.0121,           0.0012036,            0.003862,            0.003862,            0.003862
                 188,            0.021505,            0.014886,           0.0019048,             0.96316,             0.91158,               0.951,             0.78853,            0.017264,            0.011816,           0.0012238,            0.003829,            0.003829,            0.003829
                 189,            0.021241,            0.013878,           0.0019653,             0.95852,             0.91947,             0.95305,             0.79212,            0.017424,            0.011642,           0.0011791,            0.003796,            0.003796,            0.003796
                 190,            0.021217,            0.013917,           0.0018988,             0.95798,             0.91648,             0.95028,              0.7823,            0.017747,            0.011651,            0.001164,            0.003763,            0.003763,            0.003763
                 191,            0.020822,             0.01492,           0.0016874,             0.96096,              0.9092,             0.94694,             0.78036,            0.017694,            0.011785,           0.0011596,             0.00373,             0.00373,             0.00373
                 192,            0.020991,            0.015814,           0.0018059,             0.94352,             0.91454,             0.94403,             0.78706,            0.017336,            0.011557,           0.0011601,            0.003697,            0.003697,            0.003697
                 193,             0.02053,            0.014734,           0.0016809,             0.95298,             0.90471,             0.94899,             0.78882,            0.017263,            0.011657,           0.0011927,            0.003664,            0.003664,            0.003664
                 194,            0.020642,            0.014097,           0.0017193,             0.95359,             0.91998,             0.94628,             0.79204,            0.017182,            0.011263,           0.0011437,            0.003631,            0.003631,            0.003631
                 195,            0.021249,            0.013658,           0.0019575,             0.96387,             0.91496,             0.94862,             0.78492,            0.017249,            0.011533,           0.0013628,            0.003598,            0.003598,            0.003598
                 196,            0.020741,            0.013545,           0.0017942,             0.96738,             0.91137,             0.94834,             0.78482,            0.017387,            0.011729,           0.0013205,            0.003565,            0.003565,            0.003565
                 197,            0.020286,            0.014781,           0.0017654,             0.96367,             0.90689,             0.94817,             0.78358,            0.017299,            0.011348,           0.0011956,            0.003532,            0.003532,            0.003532
                 198,            0.021046,            0.014544,           0.0019986,             0.97034,             0.91505,             0.95345,             0.79312,            0.017158,             0.01119,           0.0012216,            0.003499,            0.003499,            0.003499
                 199,            0.020898,            0.015968,           0.0018363,             0.95731,             0.92915,             0.95392,             0.78337,            0.017316,             0.01139,           0.0011508,            0.003466,            0.003466,            0.003466
                 200,            0.020573,            0.013892,           0.0017866,             0.96405,             0.91761,             0.95004,             0.78562,             0.01738,            0.011614,           0.0012079,            0.003433,            0.003433,            0.003433
                 201,            0.020271,            0.014123,           0.0017763,             0.95462,             0.91477,             0.94844,             0.78379,            0.017228,            0.011758,           0.0012266,              0.0034,              0.0034,              0.0034
                 202,            0.020885,            0.014367,           0.0019175,             0.95753,             0.90962,             0.94986,              0.7873,            0.016988,            0.011369,           0.0012087,            0.003367,            0.003367,            0.003367
                 203,            0.021325,            0.014919,           0.0020598,             0.95806,             0.92286,              0.9514,             0.78507,             0.01711,            0.011255,           0.0012761,            0.003334,            0.003334,            0.003334
                 204,            0.020534,            0.014973,           0.0018452,             0.95171,             0.92285,             0.95039,             0.78423,            0.017014,            0.011198,           0.0011714,            0.003301,            0.003301,            0.003301
                 205,             0.02081,            0.015061,           0.0017422,             0.93435,             0.93263,             0.95307,             0.78334,            0.016965,            0.011524,           0.0011854,            0.003268,            0.003268,            0.003268
                 206,            0.020206,            0.013096,           0.0017367,             0.95574,              0.9084,             0.94607,             0.78365,            0.017379,            0.011793,           0.0011612,            0.003235,            0.003235,            0.003235
                 207,             0.02047,            0.014447,           0.0018214,             0.94731,             0.91516,             0.94992,             0.77843,            0.017245,            0.011642,            0.001231,            0.003202,            0.003202,            0.003202
                 208,            0.020523,            0.013528,           0.0017263,             0.96457,              0.9134,             0.94992,             0.78564,            0.017241,            0.011679,           0.0011834,            0.003169,            0.003169,            0.003169
                 209,            0.020258,            0.014673,           0.0018666,              0.9559,             0.91682,             0.95026,             0.78547,            0.017009,            0.011699,           0.0011312,            0.003136,            0.003136,            0.003136
                 210,            0.020693,            0.014291,           0.0018143,             0.93823,             0.91732,             0.94673,             0.78281,            0.017362,            0.011589,           0.0011381,            0.003103,            0.003103,            0.003103
                 211,            0.020415,             0.01373,           0.0017414,             0.96795,             0.90445,             0.94621,             0.78296,            0.017189,            0.011307,           0.0011045,             0.00307,             0.00307,             0.00307
                 212,            0.020428,            0.014107,           0.0017976,             0.96991,             0.90614,             0.95189,             0.78452,            0.017117,            0.011512,           0.0011085,            0.003037,            0.003037,            0.003037
                 213,             0.02046,            0.015018,            0.001814,             0.97336,             0.89862,             0.95191,             0.78333,            0.017216,            0.011596,           0.0011281,            0.003004,            0.003004,            0.003004
                 214,            0.019981,             0.01381,           0.0017207,             0.96744,             0.91546,             0.95359,             0.78913,            0.017107,            0.011432,           0.0010944,            0.002971,            0.002971,            0.002971
                 215,            0.020299,             0.01412,           0.0017115,             0.96076,             0.92464,             0.95626,             0.79356,            0.016734,            0.011241,           0.0010837,            0.002938,            0.002938,            0.002938
                 216,            0.020723,            0.014183,           0.0019741,             0.95154,             0.91394,             0.95283,             0.78765,            0.016856,            0.011457,           0.0011239,            0.002905,            0.002905,            0.002905
                 217,            0.019822,            0.014328,           0.0018037,             0.94486,             0.92233,             0.95395,             0.79128,            0.017017,            0.011362,           0.0011282,            0.002872,            0.002872,            0.002872
                 218,            0.020147,            0.014728,           0.0017347,             0.95945,             0.91365,             0.94845,             0.79265,            0.017029,            0.011238,            0.001129,            0.002839,            0.002839,            0.002839
                 219,            0.020044,            0.014452,           0.0018265,             0.95972,             0.91089,             0.94852,             0.78969,            0.017033,            0.011326,           0.0010916,            0.002806,            0.002806,            0.002806
                 220,            0.019713,            0.013912,           0.0015939,             0.96076,             0.90447,             0.94981,             0.78948,            0.016714,            0.011806,           0.0010828,            0.002773,            0.002773,            0.002773
                 221,            0.020257,            0.014447,           0.0018251,             0.95991,             0.91232,             0.94555,             0.78751,            0.016892,            0.011755,           0.0011135,             0.00274,             0.00274,             0.00274
                 222,            0.019374,            0.012735,           0.0017073,             0.95012,             0.92156,             0.95256,             0.79214,            0.017136,            0.011498,            0.001103,            0.002707,            0.002707,            0.002707
                 223,            0.020117,            0.013714,           0.0017915,             0.96479,             0.90719,             0.95515,             0.79716,            0.016925,            0.011499,            0.001138,            0.002674,            0.002674,            0.002674
                 224,            0.020147,            0.014371,           0.0017896,             0.97172,             0.90995,             0.95488,             0.79415,            0.016845,            0.011374,           0.0011093,            0.002641,            0.002641,            0.002641
                 225,            0.019954,            0.014106,           0.0018897,             0.95497,             0.92098,             0.95373,               0.794,            0.016755,            0.011135,           0.0011044,            0.002608,            0.002608,            0.002608
                 226,            0.020077,            0.013178,           0.0017316,             0.96874,             0.90905,             0.95425,             0.79227,            0.016776,             0.01146,           0.0010743,            0.002575,            0.002575,            0.002575
                 227,            0.020007,            0.013909,           0.0017845,             0.96508,             0.91199,             0.95278,              0.7969,            0.016675,            0.011488,           0.0011089,            0.002542,            0.002542,            0.002542
                 228,             0.01966,            0.013481,           0.0017509,             0.96399,             0.91027,              0.9507,             0.79138,            0.016911,             0.01136,           0.0011267,            0.002509,            0.002509,            0.002509
                 229,            0.019264,            0.014052,           0.0017049,               0.968,             0.91732,             0.95023,             0.79092,            0.016846,            0.011188,           0.0011074,            0.002476,            0.002476,            0.002476
                 230,            0.019929,            0.013889,           0.0018345,             0.96845,             0.92314,             0.95156,             0.79926,            0.016725,            0.011373,           0.0010832,            0.002443,            0.002443,            0.002443
                 231,            0.019913,            0.012966,           0.0018897,             0.96491,             0.91487,             0.94717,             0.79856,            0.016629,            0.011364,           0.0010845,             0.00241,             0.00241,             0.00241
                 232,            0.019364,             0.01414,           0.0016764,              0.9563,             0.93007,             0.95184,             0.79412,            0.016668,            0.011235,             0.00108,            0.002377,            0.002377,            0.002377
                 233,            0.018806,            0.014072,           0.0014987,             0.94718,              0.9296,             0.95117,             0.79163,            0.016688,            0.011409,           0.0010781,            0.002344,            0.002344,            0.002344
                 234,            0.019388,            0.012798,           0.0017742,             0.97252,              0.9154,             0.95468,             0.79591,            0.016701,            0.011141,           0.0010949,            0.002311,            0.002311,            0.002311
                 235,            0.019752,            0.014128,           0.0017394,             0.96737,             0.91944,             0.95545,             0.79722,            0.016656,            0.010963,           0.0010735,            0.002278,            0.002278,            0.002278
                 236,             0.01947,            0.013986,           0.0016993,             0.97055,             0.91703,              0.9527,             0.79325,            0.016632,            0.011091,           0.0011029,            0.002245,            0.002245,            0.002245
                 237,            0.019634,            0.013336,            0.001876,             0.94843,              0.9325,             0.95133,             0.79736,            0.016661,            0.011413,           0.0011019,            0.002212,            0.002212,            0.002212
                 238,            0.019341,            0.014186,           0.0016616,             0.95331,             0.92853,              0.9501,             0.79734,            0.016696,            0.011567,           0.0010848,            0.002179,            0.002179,            0.002179
                 239,             0.01955,             0.01346,           0.0017476,             0.96129,             0.93723,             0.95188,             0.79695,            0.016605,            0.011491,            0.001056,            0.002146,            0.002146,            0.002146
                 240,            0.018359,            0.014041,           0.0016699,              0.9733,             0.92745,             0.95144,             0.80021,            0.016383,            0.011265,           0.0010689,            0.002113,            0.002113,            0.002113
                 241,            0.018868,            0.013889,            0.001683,               0.973,             0.91947,             0.95035,             0.80239,             0.01661,            0.011425,           0.0011049,             0.00208,             0.00208,             0.00208
                 242,            0.018827,            0.012629,           0.0015739,             0.97076,             0.91609,             0.95033,             0.79579,            0.016766,            0.011717,            0.001114,            0.002047,            0.002047,            0.002047
                 243,            0.019347,            0.014826,           0.0017996,             0.96195,             0.93168,             0.95051,             0.79886,            0.016636,            0.011555,            0.001097,            0.002014,            0.002014,            0.002014
                 244,            0.019103,            0.012956,           0.0016897,             0.95709,             0.92532,             0.94963,             0.79858,            0.016679,            0.011632,           0.0011149,            0.001981,            0.001981,            0.001981
                 245,            0.019014,            0.012971,           0.0017093,             0.96843,             0.91322,             0.95111,             0.79561,            0.016733,            0.011689,           0.0011072,            0.001948,            0.001948,            0.001948
                 246,            0.019114,            0.014275,           0.0017078,             0.94682,             0.92681,             0.95259,             0.79884,            0.016526,            0.011634,           0.0010752,            0.001915,            0.001915,            0.001915
                 247,            0.019238,            0.013421,           0.0017824,             0.94776,             0.91751,             0.94875,             0.80297,            0.016529,            0.011669,           0.0010683,            0.001882,            0.001882,            0.001882
                 248,             0.01948,            0.013377,           0.0017996,             0.95525,             0.92068,             0.94919,             0.79775,            0.016469,            0.011432,           0.0010942,            0.001849,            0.001849,            0.001849
                 249,            0.018984,            0.014032,           0.0017447,             0.97344,             0.90934,              0.9504,             0.80155,            0.016434,            0.011545,           0.0010888,            0.001816,            0.001816,            0.001816
                 250,            0.019451,            0.013561,           0.0018793,             0.94775,             0.93845,             0.95233,             0.80464,            0.016485,            0.011517,           0.0010783,            0.001783,            0.001783,            0.001783
                 251,              0.0185,            0.012734,           0.0016974,             0.97323,             0.92069,             0.95269,             0.80239,            0.016443,            0.011325,           0.0010894,             0.00175,             0.00175,             0.00175
                 252,            0.019208,            0.012938,           0.0017223,             0.96678,             0.92179,             0.95102,             0.80014,            0.016369,            0.011189,           0.0010822,            0.001717,            0.001717,            0.001717
                 253,            0.018636,            0.013521,           0.0016748,             0.96673,             0.92436,             0.95382,             0.80355,            0.016579,            0.011258,           0.0010981,            0.001684,            0.001684,            0.001684
                 254,            0.018572,             0.01336,           0.0017387,             0.96624,             0.92522,             0.95393,             0.80161,            0.016414,            0.011166,           0.0010957,            0.001651,            0.001651,            0.001651
                 255,            0.019199,            0.013808,           0.0018012,             0.95929,             0.92504,             0.95251,             0.80886,            0.016226,            0.011121,           0.0010781,            0.001618,            0.001618,            0.001618
                 256,            0.018957,            0.013479,           0.0017451,             0.95694,             0.92436,             0.95203,             0.80365,            0.016393,            0.011361,           0.0010545,            0.001585,            0.001585,            0.001585
                 257,            0.018913,            0.013317,            0.001752,             0.96192,             0.92366,             0.94973,             0.80314,            0.016447,             0.01138,           0.0010502,            0.001552,            0.001552,            0.001552
                 258,            0.018386,            0.012414,           0.0016078,             0.95383,             0.93019,             0.94955,              0.8013,            0.016448,            0.011416,           0.0010723,            0.001519,            0.001519,            0.001519
                 259,             0.01829,            0.012606,           0.0016554,             0.96652,             0.90875,             0.94828,             0.80505,            0.016401,            0.011455,           0.0010599,            0.001486,            0.001486,            0.001486
                 260,            0.018903,            0.013424,           0.0017431,             0.96183,             0.92328,             0.94736,             0.79672,            0.016466,             0.01159,           0.0010624,            0.001453,            0.001453,            0.001453
                 261,            0.018702,             0.01271,           0.0017565,             0.96297,             0.93013,              0.9496,             0.80063,            0.016282,            0.011494,           0.0010521,             0.00142,             0.00142,             0.00142
                 262,            0.018561,            0.012819,           0.0017417,             0.95496,             0.92437,             0.94928,             0.80126,            0.016346,            0.011496,           0.0010588,            0.001387,            0.001387,            0.001387
                 263,            0.018731,            0.013205,            0.001756,             0.95963,             0.92636,             0.95176,              0.8002,            0.016325,            0.011524,           0.0010312,            0.001354,            0.001354,            0.001354
                 264,            0.018721,            0.013574,            0.001647,             0.95737,              0.9317,             0.95269,             0.80389,             0.01629,            0.011386,           0.0010297,            0.001321,            0.001321,            0.001321
                 265,            0.018077,            0.013209,           0.0017431,             0.95887,              0.9317,             0.95178,             0.80186,            0.016237,            0.011351,            0.001038,            0.001288,            0.001288,            0.001288
                 266,            0.018569,            0.013015,           0.0016482,             0.95772,             0.92925,             0.95186,             0.79974,            0.016291,            0.011339,           0.0010443,            0.001255,            0.001255,            0.001255
                 267,            0.018432,            0.013755,            0.001742,              0.9622,             0.91994,             0.94932,             0.80075,            0.016388,            0.011357,           0.0010366,            0.001222,            0.001222,            0.001222
                 268,            0.017943,            0.012665,           0.0016082,             0.94999,             0.93204,             0.95107,             0.80712,            0.016429,            0.011261,           0.0010399,            0.001189,            0.001189,            0.001189
                 269,            0.018232,            0.012682,           0.0017412,             0.95479,             0.92681,             0.95168,             0.80046,            0.016203,            0.011247,           0.0010395,            0.001156,            0.001156,            0.001156
                 270,             0.01755,            0.013006,           0.0015562,             0.95034,             0.93508,               0.952,             0.80312,            0.016403,            0.011387,           0.0010237,            0.001123,            0.001123,            0.001123
                 271,            0.018552,             0.01283,           0.0016096,             0.94934,             0.93335,             0.95228,             0.80124,            0.016402,            0.011322,           0.0010189,             0.00109,             0.00109,             0.00109
                 272,            0.018817,            0.013935,           0.0016053,              0.9686,             0.92655,             0.95389,             0.80652,            0.016355,            0.011366,           0.0010249,            0.001057,            0.001057,            0.001057
                 273,             0.01886,             0.01375,           0.0017917,             0.94158,             0.94184,             0.95278,              0.8107,            0.016232,            0.011113,           0.0010028,            0.001024,            0.001024,            0.001024
                 274,            0.017727,            0.012774,           0.0015075,             0.94409,             0.93801,             0.95391,             0.80794,            0.016256,            0.011142,           0.0009914,            0.000991,            0.000991,            0.000991
                 275,            0.019082,            0.013597,            0.001816,             0.95344,             0.93047,             0.95464,             0.80435,              0.0164,            0.011257,          0.00099027,            0.000958,            0.000958,            0.000958
                 276,            0.018845,            0.013422,             0.00184,             0.96261,             0.92221,              0.9527,             0.80649,            0.016138,            0.011029,           0.0010181,            0.000925,            0.000925,            0.000925
                 277,             0.01807,            0.013072,           0.0015904,             0.94571,             0.93951,             0.95281,             0.80418,            0.016199,            0.010952,           0.0010387,            0.000892,            0.000892,            0.000892
                 278,            0.018627,            0.012583,           0.0017219,             0.95113,             0.93857,             0.95372,             0.80478,            0.016282,             0.01105,           0.0010507,            0.000859,            0.000859,            0.000859
                 279,             0.01843,            0.012188,           0.0016582,             0.96491,             0.92247,              0.9515,             0.80444,            0.016232,            0.011109,           0.0010556,            0.000826,            0.000826,            0.000826
                 280,            0.018772,            0.012547,           0.0017773,             0.96476,             0.91872,             0.95815,             0.81154,             0.01626,            0.011077,           0.0010461,            0.000793,            0.000793,            0.000793
                 281,            0.017815,            0.012513,           0.0016141,             0.94274,             0.93651,             0.95266,             0.80909,             0.01628,            0.011079,           0.0010414,             0.00076,             0.00076,             0.00076
                 282,            0.017799,            0.012248,           0.0015792,             0.94412,               0.939,             0.95237,              0.8072,            0.016226,             0.01108,           0.0010482,            0.000727,            0.000727,            0.000727
                 283,             0.01798,            0.012892,           0.0016021,             0.96289,             0.92282,             0.95037,             0.80638,            0.016162,            0.011009,           0.0010479,            0.000694,            0.000694,            0.000694
                 284,            0.018322,            0.012501,           0.0017739,             0.95011,             0.93762,             0.95327,              0.8078,            0.016144,            0.011131,           0.0010429,            0.000661,            0.000661,            0.000661
                 285,            0.018962,            0.013553,           0.0017378,             0.95792,             0.92993,              0.9523,             0.80933,            0.016087,             0.01103,           0.0010243,            0.000628,            0.000628,            0.000628
                 286,            0.018025,            0.011618,            0.001554,             0.95674,             0.92866,             0.94987,             0.80813,            0.016049,            0.010886,           0.0010183,            0.000595,            0.000595,            0.000595
                 287,            0.017704,            0.012541,           0.0015222,             0.95379,             0.93224,             0.95175,             0.80784,            0.016082,            0.010937,           0.0010068,            0.000562,            0.000562,            0.000562
                 288,             0.01774,            0.012723,           0.0015703,             0.95909,             0.93416,             0.95315,             0.80979,            0.015981,            0.010891,          0.00099575,            0.000529,            0.000529,            0.000529
                 289,            0.018006,            0.013627,           0.0016772,             0.95363,             0.93615,             0.95198,             0.80887,             0.01607,            0.010913,          0.00099253,            0.000496,            0.000496,            0.000496
                 290,            0.017927,            0.013006,           0.0016245,             0.95079,             0.93383,             0.95263,             0.80635,            0.016101,            0.010975,           0.0009967,            0.000463,            0.000463,            0.000463
                 291,            0.017899,            0.012839,           0.0015081,             0.95005,             0.93524,             0.95295,             0.80609,            0.016148,            0.010995,          0.00098884,             0.00043,             0.00043,             0.00043
                 292,            0.018462,            0.012861,           0.0017649,             0.96137,             0.92436,             0.95137,             0.80649,            0.016126,            0.011014,          0.00099466,            0.000397,            0.000397,            0.000397
                 293,            0.017957,            0.012869,            0.001646,             0.96116,             0.92436,              0.9522,              0.8076,            0.016001,            0.010897,            0.001016,            0.000364,            0.000364,            0.000364
                 294,             0.01806,            0.012412,           0.0017164,             0.95658,             0.92956,             0.95244,             0.80899,            0.016091,            0.010925,           0.0010059,            0.000331,            0.000331,            0.000331
                 295,            0.017759,            0.012654,           0.0016815,             0.95861,             0.92784,             0.95056,             0.80794,            0.016136,            0.011042,           0.0010052,            0.000298,            0.000298,            0.000298
                 296,            0.017642,            0.012521,           0.0015851,             0.95125,             0.93401,             0.95189,             0.80994,            0.015993,            0.011022,          0.00099988,            0.000265,            0.000265,            0.000265
                 297,            0.017797,            0.012313,           0.0015286,             0.96246,              0.9218,             0.95235,             0.80981,            0.016041,            0.011005,          0.00098913,            0.000232,            0.000232,            0.000232
                 298,            0.018441,            0.013064,              0.0017,             0.94704,             0.94006,             0.95178,             0.80936,            0.015999,             0.01092,          0.00099017,            0.000199,            0.000199,            0.000199
                 299,            0.017547,            0.012387,           0.0017185,             0.95021,             0.93831,             0.95159,              0.8079,            0.015967,               0.011,          0.00099649,            0.000166,            0.000166,            0.000166
